id,concept_id,source_term,target_term,locale,variants,rejected_forms,scope,register,translation_state
f3c8e73e-aae3-5e81-b484-6bc130ab311b,188e30f0-eef1-5c4c-9571-652633ddcf3c,exponentially,secara eksponensial,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
f3d0cfbf-4e11-58d6-9d94-c901e8ef4453,b2132d3b-d588-53cb-988a-a2813254b79c,standard error,galat baku,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
f4101122-f782-5c05-896f-6a2f5a1927ae,972c6da8-d06c-556d-b0dd-ac4485450eff,standard deviation,simpangan baku,id-ID,"[""deviasi standar""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
f4b245cc-6262-52e3-b1ad-bdf642648281,d3c85f75-5577-52b4-b81d-2dc426ed815d,five-number summary,ringkasan lima angka,id-ID,[],[],chapter review exercises 2.27-2.34,academic,structurally_verified
f54691ab-c9a5-547a-974d-d192a1d4abe4,27a4551e-9598-5b46-8b6c-f017f06817e3,range of counts,rentang banyaknya hasil,id-ID,"[""rentang cacah""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
f6353487-3fa5-5434-9aad-5ad949aafb76,b69431f9-05b1-56a1-af04-f328007b784f,dot plot,diagram titik,id-ID,[],[],data visualization,academic,translated
f844df31-82c9-5257-a250-d236890f805d,fc6851d4-6875-5227-bfdb-3afaa8eae19f,success,sukses,id-ID,"[""berhasil"",""keberhasilan""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
f858d029-3a44-567f-b92f-b2286cc5c5cd,7b6b82c2-0367-5b4d-bb75-643f3165be28,box plot,diagram kotak,id-ID,[],[],data visualization,academic,translated
f9059826-6e10-5027-acd8-165acd75fa93,44df07a3-cbd5-5644-ace3-b913e58b3afa,statistical inference,statistika inferensial,id-ID,[],"[""inferensi statistika""]",field of statistics,academic,structurally_verified
faafb88a-6ad7-5319-a5d2-dccd816978b2,77331a67-3da1-5714-b915-e2574f69be64,observation,observasi,id-ID,"[""amatan""]",[],data structure,academic,draft
fbd39433-0fd0-5fdc-8ff7-a33f28640061,bbfa7b30-c8bc-546d-9f82-b4e8276f8459,right skewed,menceng kanan,id-ID,"[""menceng ke kanan""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
fe84a3fb-9287-5dc9-a403-a44737b41800,3c0b4478-7303-52af-80b6-86a8091d753e,multistage sampling,pengambilan sampel multitahap,id-ID,[],[],sampling and study design,academic,draft
fe96726d-b01e-5baa-8622-90f9b6dd7ac7,d355b412-cd0b-5dba-9dee-2103d201a797,trial,percobaan,id-ID,"[""eksperimen""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
ff8f49d4-1174-5736-bfae-b78474592d76,801aa4cc-07f7-5a36-8cd4-a9e292901486,expectation,nilai harapan,id-ID,"[""ekspektasi""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
